Id;Name;timeset;Degree;weighted degree;Eccentricity;Closeness;harmonicclosnesscentrality;Betweenness;Modularity Class;Pageranks;componentnumber;clustering;Triangles;Eigen;Country;Political Party
2695;Clara López;;11;11;10;0.25133;0.265285;0.003239;5;0.000253;0;0;0;0.005055;;
1454;Denis Paradis;;78;78;10;0.246804;0.270952;0.003235;18;0.000593;0;0.204462;614;0.153633;Canada;Liberal
2760;José Serra;;64;64;10;0.239635;0.26134;0.003212;10;0.000968;0;0.131944;266;0.036389;;
2239;Pedro Sánchez Pérez-Castejón;;17;17;9;0.288766;0.309755;0.003195;5;0.000256;0;0.102941;14;0.04051;;
4552;Nikola Gruevski;;10;10;10;0.239956;0.257946;0.003195;23;0.000259;0;0.2;9;0.008805;;
4096;Tom Watson;;26;26;9;0.239888;0.254699;0.003195;17;0.000477;0;0.073846;24;0.008597;UK;Labour
571;林佳龍;;39;39;10;0.246423;0.265996;0.003182;19;0.000403;0;0.317139;235;0.041918;;
3344;Gianni Pittella;;21;21;9;0.292687;0.316984;0.00318;7;0.000269;0;0.157143;33;0.057757;;
4043;Hugo Leal;;8;8;10;0.252479;0.27277;0.003145;10;0.000114;0;0.142857;4;0.013347;;
1263;Stephen Harper;;85;85;9;0.249588;0.272967;0.003121;21;0.000657;0;0.332213;1186;0.162883;Canada;Conservative
1882;Gary Johnson;;10;10;10;0.225656;0.235268;0.003107;23;0.000265;0;0.2;9;0.003235;;
1448;Sauli Niinistö;;13;13;11;0.215191;0.227582;0.003105;19;0.000268;0;0.128205;10;0.003566;;
5729;Bruce Notley-Smith MP;;70;70;10;0.260301;0.284213;0.003099;1;0.000568;0;0.182195;440;0.100952;;
4398;Luiz Couto;;44;44;10;0.247144;0.268716;0.003089;10;0.000622;0;0.205074;194;0.03897;;
5279;Jerzy Buzek;;37;37;10;0.258433;0.281566;0.003073;5;0.00054;0;0.196697;131;0.033586;;
5489;Katrin Göring-Eckardt;;63;63;9;0.271549;0.299021;0.003071;11;0.00065;0;0.284178;555;0.150816;Germany;Alliance '90/The Greens
2067;José Bové;;21;21;9;0.260634;0.281112;0.00307;11;0.000291;0;0.195238;41;0.031814;;
3636;Petr Fiala;;9;9;11;0.174012;0.181294;0.003044;13;0.000368;0;0.138889;5;0.001825;;
1822;Gladys Berejiklian;;18;18;10;0.242299;0.261257;0.003021;1;0.000184;0;0.169935;26;0.019712;;
4459;Rüdiger Kruse;;92;92;10;0.27043;0.302389;0.003019;16;0.001013;0;0.116579;488;0.18699;Germany;Christian Democratic Union
4226;Henrique Capriles Radonski;;28;28;9;0.258489;0.276301;0.002989;8;0.000441;0;0.148148;56;0.01533;;
3068;Mary Macleod;;40;40;9;0.223335;0.240014;0.002975;22;0.000887;0;0.107692;84;0.017286;UK;Conservative
1961;Jeppe Kofod;;50;50;9;0.25875;0.277503;0.002968;12;0.00066;0;0.216327;265;0.034039;;
1201;Romário Faria;;50;50;10;0.243578;0.266063;0.002964;10;0.00074;0;0.108571;133;0.035816;;
147;Marie-Claude Bibeau;;157;157;10;0.252955;0.28094;0.002956;18;0.001195;0;0.161849;1982;0.235787;Canada;Liberal
1581;Annegret Kramp-Karrenbauer;;66;66;9;0.273131;0.302722;0.002942;16;0.00075;0;0.186946;401;0.16603;;
4517;Alexander Van der Bellen;;31;31;9;0.260083;0.280592;0.002935;11;0.000415;0;0.11828;55;0.033857;;
4665;Marie-Agnes Strack-Zimmermann;;26;26;9;0.254152;0.275919;0.002925;15;0.000374;0;0.295385;96;0.035162;Germany;Free Democratic Party
2678;Baleia Rossi;;40;40;10;0.234983;0.252861;0.002899;7;0.000363;0;0.519231;405;0.046934;;
5704;Flávia Morais;;15;15;9;0.256058;0.275118;0.002897;18;0.000149;0;0.171429;18;0.025477;;
2229;Attorney General Eric Schneiderman;;13;13;10;0.234191;0.247195;0.002874;23;0.000381;0;0.012821;1;0.003881;;
2167;Steve Stivers;;20;20;9;0.204444;0.21589;0.002871;23;0.000531;0;0.047368;9;0.00516;USA;Republican
3806;Ivan Scalfarotto;;38;38;10;0.247072;0.265647;0.002869;7;0.000572;0;0.172119;121;0.020682;;
4919;Nicole Langer;;16;16;10;0.216771;0.230543;0.00286;15;0.00032;0;0.091667;11;0.005708;;
5236;Antonio López-Istúriz;;13;13;10;0.261476;0.282327;0.002839;5;0.000198;0;0.217949;17;0.019988;;
5139;Beata Szydło;;23;23;11;0.218301;0.231399;0.002833;5;0.000415;0;0.142292;36;0.007031;Poland;Klub Parlamentarny Prawo i Sprawiedliwość
3682;Brad Schneider;;11;11;9;0.265854;0.280932;0.002825;23;0.00027;0;0.181818;10;0.009106;;
1641;Heidtrud Henn;;94;94;9;0.288555;0.316402;0.002809;14;0.000743;0;0.326241;1426;0.587426;Germany;SPD
1163;Magno Malta;;23;23;9;0.256091;0.275137;0.002804;10;0.00033;0;0.12253;31;0.026112;;
1075;José Agripino;;42;42;10;0.244546;0.265506;0.002781;10;0.000643;0;0.178862;154;0.029851;;
967;Michele Bachmann;;12;12;8;0.232221;0.243707;0.002775;23;0.000281;0;0.121212;8;0.005171;;
4877;Ronaldo Caiado;;50;50;9;0.249884;0.270972;0.002759;10;0.000742;0;0.16;196;0.034149;;
4959;Enrique Calvet Chambon;;19;19;9;0.278685;0.295367;0.002753;15;0.000323;0;0.134503;23;0.014411;;
4938;Saul Polo;;52;52;11;0.223428;0.240359;0.002734;2;0.000484;0;0.303167;402;0.036349;;
2954;Friends of BN - Barisan Nasional;;10;10;11;0.172311;0.179204;0.002727;5;0.000303;0;0.2;9;0.00198;;
5612;Rick Perry;;25;25;9;0.2252;0.239418;0.002724;23;0.000579;0;0.13;39;0.008635;;
494;יצחק (בוז'י) הרצוג - Isaac Herzog;;14;14;9;0.220831;0.234149;0.002711;4;0.000263;0;0.208791;19;0.006377;;
1526;Reinhold Gall MdL;;27;27;9;0.259352;0.283904;0.002707;14;0.000232;0;0.384615;135;0.127604;;
4406;Matthias Bartke;;100;100;9;0.280564;0.313313;0.002703;14;0.000865;0;0.265657;1315;0.584728;Germany;Social Democratic Party of Germany
3189;Claus Hjort Frederiksen;;28;28;10;0.256169;0.274971;0.002679;7;0.000366;0;0.132275;50;0.021704;Denmark;The Liberal Party
422;Nigel Farage;;4;4;10;0.224969;0.233902;0.00267;23;0.000131;0;0.333333;2;0.001492;;
4554;魏嘉賢;;15;15;9;0.267697;0.283687;0.002653;19;0.000236;0;0.161905;17;0.012443;;
3569;Rebecca Harms;;40;40;9;0.253759;0.272702;0.00264;11;0.000492;0;0.217949;170;0.043425;;
1292;Jacob Jensen;;21;21;10;0.235142;0.247847;0.002634;12;0.000321;0;0.228571;48;0.012115;Denmark;The Liberal Party
791;Lawrence MacAulay;;25;25;11;0.231702;0.249939;0.002633;18;0.000241;0;0.3;90;0.050405;Canada;Liberal
2045;Jens Joel;;24;24;9;0.275064;0.292788;0.002622;12;0.000324;0;0.5;138;0.023559;Denmark;The Social Democratic Party
4987;Thomas Silberhorn;;23;23;10;0.253432;0.276879;0.00261;0;0.000172;0;0.304348;77;0.078353;Germany;Christian Social Union of Bavaria
4456;Jesse Klaver;;13;13;9;0.224729;0.238619;0.002595;11;0.000242;0;0.038462;3;0.009909;;
383;Mechthild Heil;;31;31;9;0.28936;0.313434;0.002581;16;0.000352;0;0.31828;148;0.082622;Germany;Christian Democratic Union
5466;Efraim Filho;;14;14;9;0.273688;0.292441;0.002576;10;0.000211;0;0.263736;24;0.016553;;
5905;Maria Elena Boschi;;48;48;10;0.258999;0.279236;0.002559;7;0.000658;0;0.116135;131;0.027606;;
3203;Jacinda Ardern;;31;31;9;0.236422;0.253386;0.002556;20;0.000349;0;0.417204;194;0.025573;New Zealand;Labour Party
5861;Amy Klobuchar;;35;35;9;0.245022;0.265211;0.002555;10;0.000538;0;0.198319;118;0.030271;USA;Democrat
3696;Michael McCormack MP;;81;81;10;0.261245;0.284557;0.002552;1;0.000632;0;0.280556;909;0.128319;;
5571;Ivana Maletić;;9;9;10;0.257251;0.277878;0.002546;10;0.000139;0;0.166667;6;0.016428;;
1804;Tomasz Piotr Nowak;;31;31;11;0.237821;0.256839;0.002542;5;0.000475;0;0.204301;95;0.015605;;
2429;Angelino Alfano;;16;16;10;0.246567;0.261813;0.002531;7;0.000253;0;0.175;21;0.008611;;
4735;蔡英文 Tsai Ing-wen;;69;69;10;0.234423;0.252709;0.00253;19;0.000773;0;0.253197;594;0.04955;;
5574;Steve Dimopoulos MP for Oakleigh;;49;49;9;0.275745;0.297473;0.002519;0;0.00034;0;0.480442;565;0.126914;;
1115;Peter Skaarup;;26;26;10;0.249767;0.265209;0.002512;12;0.000354;0;0.144615;47;0.01455;Denmark;The Danish People's Party
2811;Ranil Wickremesinghe;;7;7;10;0.232522;0.245744;0.002505;25;0.000186;0;0.238095;5;0.004381;;
558;Oommen Chandy;;12;12;9;0.191798;0.199394;0.002498;17;0.000303;0;0.287879;19;0.003001;;
1838;Tuna Firat Bundestagskandidat;;7;7;9;0.230688;0.246836;0.002485;23;0.000121;0;0.190476;4;0.033552;;
593;Kakha Kaladze კახა კალაძე;;8;8;9;0.264544;0.279292;0.002476;23;0.000256;0;0.035714;1;0.007744;;
4860;Aden Duale;;4;4;9;0.265221;0.27986;0.00246;23;0.000101;0;0.166667;1;0.007085;;
116;Kirsten Brosbøl;;13;13;10;0.257812;0.276144;0.002446;12;0.000174;0;0.25641;20;0.021972;Denmark;The Social Democratic Party
3460;Julia Klöckner;;61;61;10;0.271549;0.301374;0.002413;16;0.000684;0;0.196721;360;0.139626;Germany;CDU
4271;Mazie Hirono;;18;18;8;0.271536;0.287921;0.002401;20;0.0004;0;0.124183;19;0.012214;;
3987;Damien ABAD;;46;46;10;0.249609;0.270297;0.002399;5;0.000721;0;0.096618;100;0.023608;;
1954;Nicholas Sarwark;;14;14;10;0.198575;0.207143;0.00239;23;0.000434;0;0.142857;13;0.003174;;
1221;Recep Tayyip Erdoğan;;6;6;10;0.249968;0.266174;0.002384;5;0.00017;0;0;0;0.007521;;
4148;Anthony G. Brown;;10;10;9;0.265412;0.280373;0.002382;23;0.000251;0;0.288889;13;0.008612;USA;Democrat
61;Senator James McGrath;;49;49;10;0.265591;0.287692;0.002376;1;0.000386;0;0.32483;382;0.090722;;
4633;Brian Sandoval;;8;8;9;0.220066;0.232499;0.002367;23;0.000193;0;0.178571;5;0.00376;;
5396;Richard Burgon MP;;32;32;8;0.230274;0.2475;0.002356;21;0.000277;0;0.375;186;0.063914;;
5524;Claudia Roth;;67;67;9;0.263353;0.289083;0.002346;11;0.000685;0;0.268204;593;0.155901;Germany;Alliance '90/The Greens
4707;Konstantin von Notz;;20;20;9;0.222662;0.237933;0.002343;4;0.000279;0;0.468421;89;0.017708;Germany;Alliance '90/The Greens
4643;Sabine Bätzing-Lichtenthäler;;60;60;9;0.264059;0.290282;0.002333;11;0.000569;0;0.232203;411;0.259861;Germany;SPD
1703;Laura Ferrara;;45;45;9;0.243568;0.260455;0.002332;7;0.000409;0;0.515152;510;0.051112;;
1076;Flexa Ribeiro;;12;12;9;0.271824;0.290003;0.002327;10;0.000182;0;0.378788;25;0.016349;;
3402;Stefan Grüttner;;22;22;10;0.24485;0.261669;0.002324;16;0.00033;0;0.060606;14;0.013869;;
4972;Heike Baehrens;;173;173;9;0.275873;0.310436;0.002312;14;0.001357;0;0.220729;3284;0.894708;Germany;Social Democratic Party of Germany
1291;Enrique Alfaro Ramírez;;15;15;10;0.215082;0.224546;0.002305;6;0.000316;0;0.228571;24;0.003757;;
2319;Dr. Legény Zsolt;;9;9;10;0.209498;0.217206;0.002301;17;0.000326;0;0.222222;8;0.001856;;
2327;Astrid Krag;;43;43;10;0.243759;0.259745;0.0023;12;0.000617;0;0.207087;187;0.02215;Denmark;The Social Democratic Party
589;Vitor Valim;;56;56;9;0.248967;0.268334;0.002291;11;0.000612;0;0.194156;299;0.060845;;
1916;Serenella Fucksia;;40;40;10;0.227035;0.243967;0.00228;7;0.000441;0;0.137179;107;0.030415;;
4428;Ana Amélia Lemos;;26;26;10;0.244353;0.262844;0.002271;10;0.000422;0;0.126154;41;0.018088;;
2853;Tan Chuan-Jin;;15;15;11;0.19977;0.209838;0.002262;2;0.000347;0;0.161905;17;0.003346;;
5666;Drew Hendry MP;;29;29;9;0.210738;0.223145;0.00226;3;0.00046;0;0.337438;137;0.012226;;
3668;Bruna Furlan Deputada Federal;;41;41;10;0.231411;0.253563;0.002258;10;0.000619;0;0.179268;147;0.030256;;
690;Marianne Thyssen;;27;27;9;0.274514;0.299313;0.002248;5;0.000359;0;0.247863;87;0.046148;;
4813;Emmanuel Macron;;18;18;9;0.267709;0.289107;0.002243;5;0.000239;0;0.065359;10;0.061498;;
5212;Ralf Stegner;;45;45;9;0.263917;0.288708;0.00224;14;0.000383;0;0.394949;391;0.313768;;
787;Bekim Ҫollaku;;46;46;10;0.247507;0.267917;0.002237;5;0.000727;0;0.09372;97;0.022511;;
2418;Paul Clements;;5;5;9;0.270827;0.285943;0.002234;23;0.000131;0;0.1;1;0.00918;;
4238;Pritam Singh;;9;9;9;0.265447;0.280534;0.002234;8;0.000177;0;0.5;18;0.008449;;
2344;Karel Schwarzenberg;;12;12;9;0.238378;0.250529;0.002233;13;0.00026;0;0.212121;14;0.004304;;
1159;Paulo Bauer;;57;57;10;0.236289;0.256791;0.002229;10;0.000862;0;0.140977;225;0.032266;;
390;Rafael Anchía;;4;4;9;0.267225;0.281889;0.002226;23;0.000092;0;0.333333;2;0.007535;;
5388;Adam Giles;;27;27;9;0.280965;0.302276;0.002216;1;0.000231;0;0.34188;120;0.066993;;
1091;David McAllister;;61;61;9;0.28224;0.311971;0.002211;16;0.000693;0;0.234426;429;0.143843;;
5366;賴清德;;41;41;10;0.234098;0.250578;0.002201;19;0.000453;0;0.387805;318;0.035412;;
1714;Dalia Grybauskaitė;;6;6;10;0.240896;0.254807;0.002188;3;0.00012;0;0.066667;1;0.004409;;
484;Najat Vallaud-Belkacem;;21;21;9;0.275693;0.294088;0.002184;5;0.000325;0;0.185714;39;0.024954;;
3127;Laura Boldrini;;25;25;9;0.243598;0.258732;0.00218;7;0.000378;0;0.11;33;0.01369;;
4249;Roberto Rocha;;38;38;10;0.238773;0.260102;0.002174;10;0.000575;0;0.082504;58;0.027924;;
5068;Angelo Vanhoni;;22;22;11;0.226965;0.245029;0.002173;19;0.000241;0;0.463203;107;0.022548;;
2123;Jorge Tadeu Mudalen;;23;23;10;0.235639;0.25306;0.00217;10;0.000373;0;0.193676;49;0.015555;;
5867;Dr. Hedy Fry;;148;148;10;0.249841;0.27685;0.002169;18;0.001125;0;0.1697;1846;0.226013;;
2060;Rona Ambrose;;110;110;9;0.248183;0.273305;0.002163;21;0.000844;0;0.283736;1701;0.203219;Canada;Conservative
5425;Pablo Iglesias;;14;14;9;0.229988;0.243207;0.002163;14;0.000238;0;0.065934;6;0.006576;;
3763;Rasmus Horn Langhoff;;38;38;10;0.255548;0.273325;0.002162;12;0.000536;0;0.221906;156;0.024257;Denmark;The Social Democratic Party
633;Tomasz Siemoniak;;33;33;10;0.235893;0.254166;0.002157;5;0.000506;0;0.193182;102;0.015483;Poland;Klub Parlamentarny Platforma Obywatelska
298;Steven MacKinnon;;23;23;11;0.221609;0.239118;0.002157;18;0.00019;0;0.557312;141;0.057426;Canada;Liberal
5099;Lindbergh Farias;;45;45;10;0.246639;0.267535;0.00215;10;0.000628;0;0.264646;262;0.041014;;
168;Dr. Thomas Schäfer;;10;10;10;0.236138;0.255112;0.00215;10;0.000145;0;0.244444;11;0.013451;;
2904;Seb Dance MEP;;7;7;8;0.253574;0.268374;0.002143;17;0.000121;0;0.285714;6;0.012762;;
2359;Jen Benson;;10;10;9;0.265806;0.280884;0.002141;23;0.000283;0;0.133333;6;0.008939;;
2485;Uwe Kekeritz;;51;51;9;0.233137;0.251691;0.002134;11;0.000558;0;0.19451;248;0.052961;Germany;Alliance '90/The Greens
91;Pierre Nantel, Député de Longueuil―Saint-Hubert;;15;15;9;0.268708;0.285364;0.002131;26;0.000192;0;0.580952;61;0.013949;;
5288;Dr Agnieszka Kozłowska-Rajewicz;;22;22;10;0.252156;0.27305;0.002114;5;0.00035;0;0.277056;64;0.022368;;
4496;Kirsten Kappert-Gonther;;36;36;10;0.25618;0.274141;0.002108;1;0.000297;0;0.260317;164;0.053969;Germany;Alliance '90/The Greens
761;Ravi Shankar Prasad;;9;9;9;0.272187;0.288222;0.002102;17;0.000154;0;0.416667;15;0.011605;;
1699;Andrew Little;;37;37;10;0.227613;0.243951;0.0021;20;0.000422;0;0.33033;220;0.024619;New Zealand;Labour Party
490;郭國文;;27;27;10;0.252998;0.274453;0.002076;16;0.000295;0;0.319088;112;0.051418;;
3820;Azeez Rahim;;4;4;10;0.200966;0.210811;0.002036;8;0.000078;0;0.333333;2;0.002868;;
146;Imran Khan (official);;9;9;10;0.228829;0.240759;0.002035;23;0.000171;0;0.277778;10;0.006224;;
2778;André Abdon;;35;35;10;0.248894;0.266014;0.00203;12;0.000472;0;0.156303;93;0.019508;;
641;Marc Serré;;131;131;10;0.251319;0.277131;0.002021;18;0.001003;0;0.173106;1474;0.201255;Canada;Liberal
4013;Jovair Arantes;;18;18;9;0.244081;0.260915;0.002013;10;0.000278;0;0.091503;14;0.012628;;
434;Harold LeBel;;32;32;10;0.23382;0.250297;0.002012;6;0.000435;0;0.185484;92;0.017362;;
2304;Andres Manuel Lopez Obrador;;16;16;10;0.224158;0.236011;0.00201;6;0.000328;0;0.108333;13;0.005482;;
2013;Paulo Feijó;;34;34;10;0.230823;0.250782;0.002003;21;0.000267;0;0.324421;182;0.064848;;
2985;Jacopo Berti;;17;17;10;0.247995;0.265062;0.001994;7;0.000156;0;0.632353;86;0.026792;;
1304;Darren Fisher;;14;14;9;0.270926;0.289427;0.001975;18;0.000119;0;0.659341;60;0.04428;Canada;Liberal
2937;Phil Hogan;;24;24;9;0.268415;0.28748;0.001974;5;0.000328;0;0.177536;49;0.020681;;
2296;Catherine McKenna;;71;71;10;0.254032;0.27579;0.001973;18;0.000557;0;0.314286;781;0.134499;Canada;Liberal
1434;Gregor Gysi;;32;32;10;0.254722;0.273928;0.00196;14;0.000389;0;0.225806;112;0.042287;Germany;Die Linke
3496;Konstantinos Kyranakis;;8;8;10;0.237601;0.250198;0.001958;5;0.000146;0;0.107143;3;0.004193;;
231;Margot Wallström;;18;18;9;0.260186;0.281726;0.001953;11;0.000218;0;0.228758;35;0.046277;;
2015;Stephen Jones MP;;93;93;9;0.275346;0.301592;0.001952;0;0.000643;0;0.37424;1601;0.313035;;
3846;Leonardo Picciani;;18;18;8;0.244394;0.259628;0.00195;10;0.000292;0;0.143791;22;0.00941;;
5538;Mike Lake;;111;111;9;0.242041;0.265818;0.001912;21;0.000855;0;0.270762;1653;0.199403;Canada;Conservative
1041;Marcello Pittella;;17;17;9;0.27586;0.294279;0.001902;7;0.000206;0;0.110294;15;0.02209;;
4558;Silvia Breher;;39;39;10;0.255582;0.275805;0.0019;7;0.00053;0;0.074224;55;0.024558;Germany;Christian Democratic Union
5221;Uhuru Kenyatta;;8;8;10;0.216635;0.224846;0.001897;23;0.000261;0;0.107143;3;0.001647;;
5708;Daniel Dalton MEP;;35;35;10;0.197843;0.210194;0.001897;22;0.000874;0;0.028571;17;0.009994;;
669;Andrew RT Davies;;13;13;9;0.211463;0.222926;0.001895;22;0.000326;0;0.076923;6;0.003973;;
1414;Christian Petry;;166;166;9;0.273308;0.306695;0.001887;14;0.001323;0;0.233151;3193;0.887312;Germany;Social Democratic Party of Germany
1294;SORAYA    SAENZ    DE    SANTAMARIA;;19;19;9;0.289035;0.308204;0.001883;5;0.0003;0;0.140351;24;0.024746;;
5705;Wendy Lovell MP;;58;58;10;0.25667;0.27801;0.001878;1;0.000447;0;0.383545;634;0.09182;;
806;Bendt Bendtsen;;19;19;10;0.250106;0.271386;0.001877;12;0.00025;0;0.274854;47;0.021565;;
3489;Mark Butler MP;;81;81;9;0.282469;0.307281;0.001871;0;0.000566;0;0.434259;1407;0.296721;;
626;Shashi Tharoor;;13;13;9;0.202767;0.213338;0.001868;17;0.000275;0;0.102564;8;0.004482;;
3428;Alessandro Di Battista;;51;51;10;0.237831;0.255009;0.001859;7;0.000493;0;0.329412;420;0.05122;;
205;Representative Ramon Romero, Jr.;;6;6;9;0.272639;0.287976;0.001857;23;0.000131;0;0.333333;5;0.009901;;
693;Senator Dan Hall;;2;2;9;0.188656;0.194552;0.001854;23;0.000078;0;0;0;0.000547;;
397;Mike Huckabee;;14;14;8;0.227753;0.238941;0.001852;23;0.000328;0;0.032967;3;0.004793;;
94;Gavin Shuker MP;;11;11;9;0.220419;0.232622;0.001852;17;0.00022;0;0.072727;4;0.004078;;
3781;Igor Šoltes;;20;20;9;0.265412;0.285523;0.001849;11;0.00029;0;0.168421;32;0.022151;;
93;Jeff Seeney MP, Member for Callide;;54;54;10;0.253476;0.273581;0.001844;1;0.000429;0;0.30608;438;0.067303;;
1078;Dimitris Tzanakopoulos - Δημήτρης Τζανακόπουλος;;5;5;10;0.198075;0.205292;0.001839;23;0.000198;0;0;0;0.001137;;
1796;Kevin Rudd;;53;53;9;0.27795;0.300771;0.001837;0;0.000389;0;0.44775;617;0.190924;Australia;Australian Labor Party
3947;Stefan Evers;;38;38;10;0.26367;0.286814;0.001828;16;0.000434;0;0.140825;99;0.065647;;
2546;Bob Zimmer;;34;34;10;0.252134;0.271106;0.001828;21;0.000257;0;0.354724;199;0.094535;Canada;Conservative
2685;Roberto Albores Gleason;;22;22;9;0.249884;0.267796;0.001826;6;0.000256;0;0.21645;50;0.038418;;
4908;David Collado;;12;12;9;0.216946;0.226553;0.001822;17;0.000279;0;0.106061;7;0.003425;;
3864;Virbhadra Singh;;12;12;9;0.216946;0.226553;0.001822;17;0.000279;0;0.106061;7;0.003425;;
724;Tanya Plibersek;;105;105;10;0.258038;0.285512;0.001816;0;0.000717;0;0.307509;1679;0.337534;Australia;Australian Labor Party
2894;Kai Gehring;;56;56;9;0.261002;0.285144;0.001806;11;0.000573;0;0.343506;529;0.132142;Germany;Alliance '90/The Greens
2635;Colbert Martins Filho;;9;9;9;0.265782;0.280771;0.001802;23;0.00025;0;0.166667;6;0.008767;;
5380;Josefina Vázquez Mota;;23;23;10;0.236678;0.252246;0.001802;6;0.000367;0;0.177866;45;0.010183;;
5721;Robert Sprague;;5;5;9;0.201756;0.210743;0.001802;23;0.000138;0;0.3;3;0.002005;;
3030;Liow Cai Tung 廖彩彤;;14;14;10;0.171074;0.17752;0.001802;4;0.000336;0;0.230769;21;0.00364;;
4898;Miguel Uribe Turbay;;14;14;10;0.171074;0.17752;0.001802;4;0.000336;0;0.230769;21;0.00364;;
3843;Homero Niño de Rivera;;7;7;9;0.268634;0.284253;0.001801;6;0.000113;0;0.333333;7;0.008834;;
3285;Thomas Gebhart;;22;22;9;0.288484;0.311654;0.001798;16;0.000258;0;0.411255;95;0.064141;Germany;Christian Democratic Union
2590;Bryce Reeves;;16;16;9;0.20987;0.221736;0.001792;23;0.00042;0;0.15;18;0.005473;;
5082;陳菊 (花媽) 市長;;59;59;10;0.231993;0.249359;0.001779;19;0.00066;0;0.285798;489;0.044465;;
5247;João Leite;;4;4;10;0.226201;0.238916;0.001777;3;0.000068;0;0.166667;1;0.003476;;
1499;Ralph Northam;;6;6;11;0.179168;0.184447;0.001772;23;0.000278;0;0;0;0.001134;;
5306;Manuel Añorve Baños;;13;13;10;0.234479;0.248502;0.001771;6;0.00021;0;0.102564;8;0.006402;;
5884;Aníbal José Torres;;17;17;9;0.267636;0.283262;0.001769;23;0.000286;0;0.389706;53;0.011768;;
3509;Natalie Rickli;;10;10;10;0.233147;0.250567;0.001769;11;0.000182;0;0.111111;5;0.026502;;
3166;Nicolas Sarkozy;;30;30;10;0.250265;0.267306;0.001767;5;0.000479;0;0.105747;46;0.014659;;
3101;עפר שלח - Ofer Shelah;;16;16;9;0.218115;0.233322;0.001765;4;0.00024;0;0.833333;100;0.010212;;
1429;Chris Warkentin;;99;99;9;0.247621;0.272333;0.001754;21;0.000751;0;0.319316;1549;0.193114;Canada;Conservative
4039;Markus Grübel;;12;12;10;0.242368;0.263915;0.00174;16;0.000146;0;0.30303;20;0.029064;Germany;Christian Democratic Union
3622;Mark Ryan MP;;45;45;10;0.253628;0.274297;0.001736;0;0.000325;0;0.550505;545;0.143353;Australia;
5166;蘇嘉全Su Jia-chyuan;;66;66;10;0.234005;0.253172;0.00173;19;0.000713;0;0.262005;562;0.04812;;
3713;Baltazar Hinojosa;;16;16;11;0.221585;0.235281;0.001725;6;0.000259;0;0.208333;25;0.00681;;
4274;Ilse Aigner;;65;65;10;0.260209;0.288135;0.001724;16;0.000766;0;0.158173;329;0.087612;Germany;CSU
3506;Steven Ciobo MP;;50;50;10;0.256002;0.276248;0.001714;1;0.000389;0;0.439184;538;0.095317;;
4616;Miguel Lifschitz;;7;7;9;0.265412;0.28024;0.001713;8;0.000131;0;0.380952;8;0.007832;;
3537;Kristian Jensen;;48;48;10;0.248674;0.265251;0.001709;12;0.000646;0;0.244681;276;0.028856;Denmark;The Liberal Party
4356;Andy Burnham;;8;8;8;0.238435;0.25404;0.001708;17;0.000131;0;0.142857;4;0.018989;UK;Labour
1594;Julian Ware-Lane;;36;36;10;0.2402;0.258538;0.001701;10;0.000505;0;0.265079;167;0.031995;;
3475;Brian A. Joyce;;8;8;10;0.210094;0.217787;0.001692;23;0.000305;0;0.071429;2;0.001808;;
2522;Marcelo Aro;;26;26;10;0.229487;0.24552;0.00169;1;0.000215;0;0.492308;160;0.023239;;
688;Debora Serracchiani;;24;24;10;0.25459;0.275736;0.001683;7;0.00033;0;0.123188;34;0.022069;;
