Id;Label
2174;Abdul Rashid Dostum
5540;Dr. Abdullah Abdullah
751;Felipe Miguel
2809;Steve King
968;Antje Tillmann
3917;Denis Naughten
3233;Senator Michelle Fischbach
3382;Senator Paul Utke
977;Devanir Ribeiro
984;Labour's Kevin McKeever
985;Sebastian Striegel
5415;Robert Habeck
1405;Róża Thun
988;Carina Konrad
989;Gavin Barwell
1920;Matt Warman MP
1308;Chris Philp
3900;David Lidington
990;Derek O'Brien
1576;Abhishek Banerjee
991;Marco Furfaro
993;Jorge Suárez
5884;Aníbal José Torres
1337;Manuel Natal Albelo
1234;Aníbal Acevedo Vilá
4726;Alejandro García Padilla
996;Jackson Barreto
3089;Fábio Mitidieri
2576;Fábio Reis
1638;Senador Valadares
3952;Tarek Al-Wazir
2707;Bärbel Höhn
4266;Luise Amtsberg
4731;Anja Schillhaneck
998;Anker Boye
1000;Alex Dorow
1726;Shahnawaz Hussain - शाहनवाज हुसैन
5299;Karl Öllinger
1002;Aled Roberts
1413;Jane Dodds for Montgomeryshire
1363;Louis Plamondon
5757;Christel Sprößler
5374;Simon Marcil - Député de Mirabel
1004;Krišjānis Kariņš
242;State Representative Toni Rose - Texas
3532;Christine Jones
1007;Hubert Aiwanger Freie Wähler Bundesvorsitzender
5083;Arnold Hansen
4599;Ulrike Müller, MdEP
1338;Gregor Voht
1008;Valérie Plante
1748;Jonathan Coleman
1010;Sebastiaan den Bak
4524;Annie Schreijer
3723;Wim Van de Camp
1913;Lambert van Nistelrooij
3772;Jeroen Lenaers
3577;Rafael Hernando
3859;Esperanza Aguirre
2997;Jaime Mayor Oreja
2486;陳尚志
1661;陳根德
1746;Chuka Umunna
2203;Stella Creasy
3969;Petra Bohuslav
2732;劉國隆建築師
1683;Vincenzo Copertino
4114;John Crombez
1670;Ben Weyts
3026;Lael Varella
2501;Christian Ehler
1024;Pernille Schnoor
1266;Christian Poll
1245;Dr. Mahamudu Bawumia
357;John Kasich
4218;Peter McCoy
5847;Mike DeWine
4771;Rep. Andrew O. Brenner
4503;Cliff Rosenberger
2057;State Representative Al Landis
5515;박근혜 Park Geun-Hye
2172;Walter Rizzetto
2580;Anders Ygeman
4324;Stefan Löfven
1410;Ardalan Shekarabi
3364;Isabella Lövin
2516;Magdalena Andersson
1031;Jens Niklaus
1032;Maritza Martínez Aristizábal
1506;Luis Carlos Torres Rueda
1035;Jörg Berens
3058;Henning Höne
1036;Josh Shapiro
4551;Rogério Peninha Mendonça
3764;Rosane Ferreira
1468;Requião Filho
3880;Valdir Raupp
4532;Diana Lehmann
1044;Pompeo de Mattos
3439;Doris Barnett
2525;Edgar Melhem Salinas
3161;Cecilia Lonning-Skovgaard
1235;Eric Johnson
1054;Amigos de Walter Torres Maldonado
2674;Ramón Luis Nieves
3718;Luis Vega Ramos
1867;José R. Nadal Power
1055;Sam Singh
3838;Jewell Jones for State Representative
3736;Jon Hoadley
1056;Kolinda Grabar-Kitarović
1863;Davor Ivo Stier
1058;Fiorella Molinelli
1261;V Muraleedharan
5300;Bob Benzen
1063;Hugo Klein
1808;Michael Reul
1064;Meenakshi Lekhi
3803;Dushyant Chautala
1065;Yannick Jadot
1587;Florent Marcellesi
3299;Philippe Lamberts
3980;Jean Lassalle
1379;Frédérique Ries
2531;Louis MICHEL
647;Patrick O'Donovan
5466;Efraim Filho
2123;Jorge Tadeu Mudalen
1071;Deputado Fernando Torres
1072;Representative Doug Green
5129;Sam Rainsy
2699;אורן חזן - Oren Hazan
4910;אריה מכלוף דרעי Arye Machlouf Dery
2188;Tzipi Hotovely - ציפי חוטובלי
5238;גילה גמליאל - Gila Gamliel
3605;Tzachi Hanegbi - צחי הנגבי
5547;משה (בוגי) יעלון - Moshe (Bogie) Ya'alon
1694;Kamila Gasiuk-Pihowicz
5527;Killion Munyama
2210;Tomasz Grodzki
3390;Agnieszka Hanajczyk
5552;Misael Varella
1504;Rodrigo Garcia
5437;Rodney Miranda
5259;Deputado Júlio Campos
2234;Cesar Maia
5217;Paulo Souto
1076;Flexa Ribeiro
5859;Nilson Pinto
1081;Chris Christie
1677;Chuck Grassley
1082;Ionuț Vulpescu
4163;Victor Ponta
1084;Senator Richard J. Ross
2256;Thomas Hacker
1525;Rainer Matheisen MdL
3197;Konstantin Kuhle
4198;Christof Rasche
4392;Jessica Shaw MLA
2544;Mark Folkard MLA
4769;Jenny Willott
2219;Dr. Dieter-Lebrecht Koch, MdEP
1476;Günter Lach
1231;Dietrich Wersich
5001;Axel Voss
3468;Dr. Renate Sommer, MdEP
1427;Albert Stegemann
3785;Michael Grosse-Brömer
3176;Ulli Nissen
3916;Rüdiger Weiß
1094;Stephan Toscani
1096;Anurag Thakur
5381;Deputado Augusto Carvalho
1255;Laércio Oliveira
4377;Benjamin Maranhão
1098;Andy Harris
1100;Matthias Körner
1101;Kenneth Leung 梁繼昌
1164;João Dado
1104;Dr. Hasan Akgün
1105;Arne Boelt
5464;João Gonçalves Pereira
2709;Michael Seufert CDS
5245;Marcos Montes Cordeiro
1108;Fernando Holiday
2316;Sóstenes Cavalcante
2746;Julio Lopes
1109;Kerry McCarthy
3608;Thangam Debbonaire MP for Bristol West
3715;Jan E. Jørgensen
1168;Esben Lunde Larsen
1387;Skatteminister Karsten Lauritzen
1113;Susanne Cichos
5511;Marco Buschmann
5109;Yvonne Gebauer
4484;Maja Panduro
3467;Mette Hjermind Dencker
4646;Peter Kofod Poulsen
5594;Politiker Claus Kvist Hansen
5519;Anders Vistisen - Dansk Folkeparti
1116;Renán Barrera Concha
1795;Raúl Paz
1117;Mark Smith
3373;Markus Wallner
4892;Karl Wilfing
3078;Reinhold  Mitterlehner
4349;Stephan Pernkopf
2827;Bürgermeister Thomas Steiner
3962;Leslie Williams
2118;Arthur Sinodinos
1465;Brendon Grylls
365;Christoph Dohmen
1124;Victoria Mercado
1125;Момчил Неков
4153;Miriam Dalli
4379;Florian Rentsch
4162;Oliver Luksic
3021;Wieland Schinnenburg
5752;Sebastian Czaja
3082;Michael Thews - MdB
1191;Matthias Ilgen
2352;Andreas Geisel
5873;Frank Junge
1811;Wolfgang Tiefensee
2455;Mette Reissmann
1129;Mark Speakman
1130;Arjun Modhwadia
3179;Shaktisinh Gohil
1131;Massimiliano Salini
3891;Salvatore Cicu
1134;Francesco Bonifazi
1135;Flor Ayala
1880;Vernon Pérez Rubio Artee
1600;Sanjay Tandon
3129;Richard Mardo
2452;Miguel Pizarro
1139;Evarist Bartolo
4010;Markus Paschke
3414;Martin Rabanus
4799;Karin Thissen
523;Harald Petzold
1143;Christofer Fjellner
5811;Angus MacNeil MP Na h-Eileanan an Iar
1302;Gavin Newlands MP
5660;Christine Grahame MSP
5433;David Linden MP
5385;Alison Thewliss - MP for Glasgow Central
4223;John Nicolson SNP
1147;Davide Faraone
1286;Damian Green MP
3653;Kit Malthouse
4647;Dr Liam Fox
1151;Deputado Marcos Soares
3581;Deputado Estadual Filipe Soares
5318;André Soares
4720;Manuel Westphal
1152;Hans-Jürgen Thies
1153;Hal Parrish
3384;Corey Stewart
1155;Remo Sernagiotto
3284;Daniele Capezzone
3868;Raffaele Fitto
4528;Miguel Rossetto
2987;Mauro Mariani
4609;Afonso Hamm
3991;Mariana Carvalho
2378;Ronaldo Benedet
5429;Jean Kuhlmann
1763;Alfredo Kaefer
1659;Valdir Colatto
5863;Dário Berger
1935;Celso Maldaner
2980;Jorge Boeira
3758;Pedro Uczai
2865;Artur Bisneto
1486;Esperidião Amin
1444;Milton Hobus
1161;Ken Cuccinelli
3708;Fausto Pinato
1165;Andy Becht
1364;Assunção Cristas
1167;Don Huffines
1169;James Heappey
3638;Neil Parish
3236;Caroline Dinenage
1170;Prakash Javadekar
4540;Laerte Bessa
2903;Magda Mofatto
1174;Tom McGee
1176;Samy Gemayel
1177;Ron Weiser
2710;Bill Schuette
5872;Justin Amash
2694;Varun Gandhi
1180;Lia Quartapelle
1181;Alice Weidel
184;Georg Pazderski
1183;Mette Gjerskov
4007;Niclas Bekker Poulsen
1186;Jackie Walorski
2421;Todd Young
1187;Marta Lucía
1974;Óscar Iván Zuluaga Oficial
1325;איוב קרא - Ayoob kara
2133;חיים כץ - שר העבודה והרווחה
5821;Nir Barkat - ניר ברקת
4344;Jeff Landry
1782;Ofir Akunis - אופיר אקוניס
1192;Shabana Mahmood
4960;Liam Byrne
1195;Councilmember Nancy VanReece - NVR4District8
1695;Representative Ryan Fecteau
5597;Alois Stöger
2064;Hans Peter Doskozil
1198;Gordon Hoffmann, MdL
5331;Steven van Weyenberg
5405;Fred Upton
4633;Brian Sandoval
4983;Jack Bergman
2065;Alan Wilson
3528;Sénateur Youri Latortue
3342;Senator David Vitter
3959;Ron Johnson
5721;Robert Sprague
5854;Michael Burgess
4681;Nick Xenophon
1203;Tim Aker MEP
5283;Mark Reckless
422;Nigel Farage
4174;Steven Woolfe MEP
3186;Representative Beau Matthew LaFave
3961;Brian Calley
5815;Gabriel Petrea
1209;Andrea Stullich
1596;Alex Law
1214;新北市議員 陳永福
5163;Jens Geier
1871;Stephan Kühn MdB
1216;Chico Leite
4154;Professor Israel
1217;Stefan Schmidt
2414;Ram Sharan Mahat
1455;Sophie Kiwala
1417;Fatma Şahin
2124;Hakan Çavuşoğlu
1222;Luis Guillermo Solís Rivera
1987;FordNation
5523;Xiomara Castro De Zelaya
5354;José María Figueres Olsen
2185;Francisco Floriano
5370;Dr João
2603;David Parker
2410;Jamie Strange MP
2221;Angie Warren-Clark MP
2974;Labour in Pakuranga
5769;Priyanca Radhakrishnan
5829;Kieran McAnulty MP
3681;Kesineni Nani
2946;Deborah Russell, Labour MP for New Lynn
4122;Damien O'Connor MP
3657;Jaime Méndez
1717;Danilo Medina
3043;Leni Breymaier
5667;Jaime Perelló
5198;Cirilo Tirado
4851;César Hernández Alfonzo
1577;Lucas Vergilio
1238;Ian Kaye
1240;Guto Bebb
5816;Sven Wolf
1242;Bart Staes
5600;Ashok Gehlot
4546;Amarinder Singh Raja Warring
4575;Nana Addo Dankwa Akufo-Addo
1251;Francis Zammit Dimech
1446;Jan Logie MP
4182;Steffan Browning
4210;Kennedy Graham MP
1253;Jimmy Van Bramer
5192;Sonia Pacheco
3453;Carlos Menchaca
1257;David Monreal Avila
4416;Ram Mohan Naidu Kinjarapu
4233;Alejandra Lordén
4936;O Rajagopal
1262;Rui Palmeira
2011;Benedito de Lira
2820;Paul Calandra
5481;Daryl Kramp
2266;Rajitha Senaratne
1265;Alexander Müller
4980;Torsten Gejl
4240;Niko Grünfeld
2128;Peter Winter
2084;Mechthilde Wittmann
3019;Norbert Geis, Rechtsanwalt
4572;Judith Gerlach, MdL
2602;Franz Josef Strauß
1472;Iris Eberl
1269;Nick Hækkerup
755;Eric Thiébaut
3479;Thomas Jensen
2727;Morten Bødskov
5048;Karl-Heinz Paqué
5418;Cornelia Willius-Senzer
4234;Jürgen Krämer
1568;Thomas Roth
3128;Steven Wink
5382;Markus Dürr
2003;Helga Lerch
2523;Dietmar Brockes
3649;Hidir Gürakar
3587;Gabi Rolland
3903;Simon Heilig-Hofbauer
5564;André Moura
2066;Paul Brannen MEP
2904;Seb Dance MEP
2313;Artis Pabriks
2125;Richard Corbett
1278;Sógor Csaba
2965;Chuck Schumer D-NY
1281;Lukács Zoltán
2319;Dr. Legény Zsolt
2843;Dieter Janecek
2882;Silke Gajek
4386;Ludwig Hartmann
1287;Anne-Marie Trevelyan
2238;Lourdes Flores Nano
5713;Sabine Verheyen
5419;Stefan Müller
4879;Margarita Alfaro Aranguren
2062;Mirza Flores
3396;Cayo Lara
5742;Jacek Świat - Poseł na Sejm RP
2061;Adam Kwiatkowski
4654;Jolanta Szczypińska
5716;Mariusz Błaszczak
3482;Małgorzata Sadurska
3610;Jadwiga Wiśniewska
5496;Ignacio Diego Cantabria
3887;Carlos Floriano Corrales
3398;Rafael Correa
2700;Alfonso Alonso
1295;David Evennett MP
1296;State Rep. Yvonne Dean-Bailey
1956;Jeanie Forrester
4187;Alison Foxall, Libertarian
3731;Marek Ženíšek
3246;Michal Kučera
4885;Beatrix von Storch
2934;Hanno Bachmann
5286;Alfonso Prat-Gay
1307;余宛如
4979;鍾孔炤｜勞工，值得更好
4374;李麗芬
3623;Giles Watling MP
1309;João Caramez
1311;Tim Farron
2360;Nick Harvey
1312;Mauro Del Barba
1313;Andoni Ortuzar
4837;Aitor Esteban
1315;Merissa Hamilton
1316;Rep. Brandon Phinney
1317;Julian Sturdy MP
1318;Alexander Funk
1319;Dr. Kambhampati Hari Babu
1321;Councilman Joel Burns
5101;John McCrostie for District 16
4440;Mairead McGuinness MEP
2860;Eva Kaili
2743;Mark Anthony Sammut
1668;Jarosław Kalinowski
3462;James Aaron Ellul
2885;Chris Said
2940;Jason Azzopardi
3672;Anna Maria Corazza Bildt
3228;Tonio Fenech
2277;Bauer Edit - EP-képviselő / Poslankyňa EP / MEP
225;Klaus Wolframm
1326;Dr James Davies
1327;Dr. Harsh Vardhan
1586;Manohar Parrikar
1328;Stuart Ayres
1334;丁守中粉絲團
1479;陳學聖
4716;Gustavo Valdés
1336;Salahuddin Ayub
3064;Representante Carlos Bianchi
2763;Mireille Jean
5663;Gabrielle Lemieux
5264;Michael Chong
3000;Mel Arnold, MP
5734;Cathy McLeod MP Kamloops Thompson Cariboo
1342;Milan Zver
1505;Janez Janša
3689;Senator Yuen Pau Woo
3432;Dennis Patterson
1346;Barbara Loth
2729;Thomas Sattelberger
1349;李眉蓁
1350;Арсеній Яценюк
4689;Dirk Wedel
3124;Геннадій Зубко
1351;Paulo Alexandre Barbosa
2303;Edinho Araújo
1352;Uwe Serke MdL
1355;Parimal Nathwani
5135;Nawal Ben Hamou
3676;Rachid Madrane
3786;Christophe Lacroix
5161;André Flahaut
3287;Anthony Dufrane
5456;Jean-Pierre Denis
3927;Christiane Vienne
3844;Patrick Prévot
1361;Bruno Lefèbvre
2473;Johan Vande Lanotte
1623;Nicolas Martin
2681;Alain Mathot
4657;Rudi Vervoort
4200;Bea Diallo
4994;Gwenaëlle Grovonius Députée Fédérale PS
1819;Noel Rock
1640;Hildegarde Naughton
2892;Pat Deering
3827;Joe McHugh TD
1362;Jürgen Preuß
2450;Adolfo Mesquita Nunes
2102;José Manuel Rodrigues
5330;André Corrêa
3430;Gustavo Tutuca
4869;Apoio a Sérgio Cabral
3889;Sérgio Souza
4649;Daniele Viotti
2783;André Figueiredo
2560;Astrid Mannes
3584;Leopoldo Meyer
5361;Cr Peter Matic
2415;Councillor Steven Huang
3979;Councillor Adam Allan
4645;Councillor Krista Adams
4405;Cr Norm Wyndham
1375;Elcione Barbalho
1376;Roderick Galdes
2818;Ilona Deckwerth
2795;Marianne Schieder, MdB
2466;Pascal Lechler
1380;Caroline Nokes
1501;Samir Geagea
1826;Rebecca Pow
3286;Douglas Hansen-Luke
3912;Andrew Cuomo
4251;Hakeem Jeffries
4566;Philippe Close
2252;Holger Schou Rasmussen
1389;Deane Rykerson for Kittery
3115;Elena Udrea
1393;Sebastian Brehm
4334;Daniela Jansen
1399;Facundo Moyano
3175;Lidia Geringer de Oedenberg
1408;Pierre Reid
1411;Andrew Barnhill for North Carolina
3254;NC Senator Terry Van Duyn
1412;Carlos Bezerra Jr
5182;Patrícia Bezerra
3251;Cadan ap Tomos
3146;Roger Williams
3544;Kirsty Williams
3996;Detlef Müller, MdB
4118;Ulrich Commerçon
2744;Markus Töns
3856;Reiner Zimmer
4512;Reinhold Jost
1422;Michael Gerdes
5788;Elisabeth Kaiser
2697;Michael Schrodi, MdB
1415;Julian Bradley
1718;Patrick Testin
3232;Mehmet Tahmazoğlu
4452;Marianne Jelved
3493;Scott Sanford
4933;Christi Craddick
5244;Matt Krause
3899;Paola Pinna
1424;好立委 楊瓊瓔
5017;林滄敏
4963;Muhamad Faisal Abdul Manap
5395;Dennis Tan Lip Fong 陈立峰
2169;Lee Li Lian 李丽连
1941;Christian Fühner
3978;Dr. Roy Kühne
1431;Jan Deboy
2310;Corrado Di Benedetto
2905;Kasim Reed
1437;Jacob Bundsgaard
2022;Frank Jensen
2045;Jens Joel
3613;Claus Schmiedel
4265;Sascha Binder
4470;Peter Simon
3582;Wolfgang Drexler
1442;Rachel Norton
1447;Aida Hadzialic
3746;Tanya CHAN 陳淑莊
5620;Chan Ka Lok 陳家洛
5155;譚文豪 Jeremy Tam
3966;Detlef Wimmer
4848;Norbert Hofer
5452;Harald Vilimsky
1451;Deputado Arnaldo Faria de Sá
2896;Scott Cyr, MLA for Bonnyville - Cold Lake Constituency
1563;Rick Strankman
5153;Adrien Pouliot
1457;Bill Frick
1460;Alberto Costa MP
1462;Mariano Rabino
1745;Enrico Zanetti
1464;Heino Knudsen
1607;Sophie Hæstorp Andersen
3292;Uwe Kirschstein
3349;Bill Cassidy
5642;Ryan Ferns - WV State Senate
5750;Evelyne Gebhardt
4290;Gabriele Preuß
3244;Alessia Mosca
4207;Sergei Stanishev
5224;Alejandro Ordóñez Maldonado
5147;Edward Scicluna
4285;Peter Hofelich
5378;Inese Vaidere
5683;Ron Hoenig MP
1481;Doris Wagner
1482;Sven Heinemann MdA
3766;Emma Reynolds
2517;Christian Haugk
4497;Eugenio Govea
1490;Clara Luz Flores Carrales
3854;Oscar Cantú García
3761;Sven Schulze
4786;Héctor Castillo
2332;Marco González Valdez
1492;Katharina Gebauer
1494;State Representative Tim Butler
4890;Kalvakuntla Taraka Rama Rao - KTR
1496;賈伯楷
3151;曾柏瑜
1497;Dr. Tóth Bertalan
2246;Harangozó Tamás
5373;Dr. Szakács László
3375;Korózs Lajos
3642;김종대 국회의원
4526;Delegate John Bell
4782;Allende
4136;Krzysztof Jurgiel
5675;Cory Bernardi
1020;Triny Vaca
4052;Mike Rounds
5573;Jens Rohde
3948;David Mehan MP
1516;Albert Rivera
2875;Inés Arrimadas
3255;Dr Rosena Allin-Khan
5425;Pablo Iglesias
2765;State Representative Tony Tinderholt
3112;John Dingell
1523;LaToya Cantrell
5316;Rep. Cedric Richmond
4237;Dr. Tina Pannes
1753;Dr. Boris Weirauch MdL
4844;Hans-Peter Storz
1528;Pat McGuire, State Senator
2158;Daniel Biss
1531;Hamish Walker MP for Clutha-Southland
2443;Adriana D'Elia
1533;Angela Freimuth MdL
1537;Tomás Gómez
1539;Fernando Capez
4737;Margret Vosseler
1545;Sunil Deodhar
1200;Danielle Rowley MP for Midlothian
1549;Deputado Abel Galinha
3570;JHC
3154;Felipe Bornier
2870;Ulla Sandbæk
3837;Rasmus Nordqvist
4224;Nikolaj Amstrup
2962;Roger Matthisen
1559;Zihni
1560;Dr Tania Mathias
2037;Stephen Hammond MP
1561;黃健庭
1564;Eleanor Holmes Norton
5798;Congresswoman Dina Titus
4613;Robin Kelly
4213;Congresswoman Sheila Jackson Lee
4276;Rep. Lois Frankel
1565;Congressman G. K. Butterfield
1566;Moshe Lion - משה ליאון
1567;Jose Stedile II
1614;Clive Efford
5315;Armando Vergílio
3579;Laura Montero
4845;Jorge Henn
3993;André Schröder MdL
5289;Antje Lezius
4091;Bundestagsabgeordnete Dietlind Tiemann
3958;Stefan Thielen
4330;Patricia Lips
3049;Andreas Steier
4850;Helma Kuhn-Theis
5875;Doug Robinson
4662;Julio Zamora
1585;Andrew Holness
2829;Jordi Sebastià
1589;Sénateur Michel Clérié
3686;Gary Bodeau
1592;Battal İlgezdi
1593;Pankaj Singh
1838;Tuna Firat Bundestagskandidat
4756;Ingo Schäfer - SPD
3204;René Schneider
4686;Dr. Tobias Hammerl
2749;Christian Winklmeier
4065;Marja-Liisa Völlers
5349;Thorsten Karge
3705;Christoph Zimmermann- Unsere Zukunft ist Jetzt
2401;Markus Hümpfer
1598;Eric Garcetti
1958;Luca Pastorino
3406;Sukhbir Singh Badal
3036;Elizabeth May
2669;Jürgen Baumgärtner
1608;Deputada Jozi Araújo
1610;Ketil Solvik-Olsen
3858;Jon Georg Dale
4638;Fabian Stang
2530;Linda Hofstad Helleland
2991;Per Sandberg
4529;Άδωνις Γεωργιάδης - Adonis Georgiadis
1611;Mark Schauer
2418;Paul Clements
4794;Dayne Walling
1612;Mieczysław Augustyn Senator RP
4842;Tomasz Szymański
4990;Björn Franken
3200;David Elliott MP
4128;Shelley Hancock MP
2010;Tony Issa- Liberal for Granville
368;Marcus Jones
2291;Craig Tracey
1620;Gustav Fridolin
3017;Vander Loubet
2808;Renato Simões
1628;René Rock
4675;Angela Erwin
1631;Deputado Alan Rick
1636;Nkosazana Dlamini Zuma
2902;Isidro López Villarreal
3843;Homero Niño de Rivera
1642;Stefan Ebner
1643;Julián Domínguez
3466;Jorge Milton Capitanich
2613;Aníbal Fernandez
2595;Florencio Randazzo
5205;Agustin Rossi
1644;Caroline Lucas
1786;Jonathan Bartley
1645;Dorina Bianchi
3463;Steve Double MP
3032;Axel Kicillof
1654;Giorgia Meloni
2740;Douglas Chapman MP
3210;Naz Shah MP
1656;Asier Antona
1657;Benito Gama
1658;Chris Fearne
2449;Sebastián Piñera
4272;Alceu Moreira
2862;Hauke Hilz
1663;Christelle Morançais
5473;Iwona Arent
3860;Salvatore Iacolino
3647;Silvio Berlusconi
1847;Annagrazia Costanza Calabria
1667;Will Quince MP
4137;Rebecca Harris
1669;Iracema Portella
5013;Rôney Nemer
2990;Elmano Férrer
5398;Tia Eron
1866;Senator Kevin Parker
1738;Sophie Wilmès
2432;Raniery Paulino
4117;Dieudonne Luma Etienne
1679;Vicentinho Alves
3876;Vicentinho Junior
1682;Dario Nardella
4999;Jan O'Sullivan
4260;Oberbürgermeister Peter Feldmann
4699;Michael Ludwig
1688;Homero Aguirre Enríquez
5706;Ing. Aquiles Córdova Morán
1886;Mtra. Hersilia Córdova Morán
5251;Heinz Riesenhuber
3230;Dr. Andreas Nick
1691;Gabriela Cerruti
4092;Martín Sabbatella
4604;Daniel Filmus
1693;Stefano Caldoro
5070;Fulvio Martusciello
2080;Barbara Dolniak
910;Marko Liias
198;Carlos Ramirez-Rosa
4245;Nelson Araujo
3116;Representative Carlos Guillermo Smith
1696;Henryk Kowalczyk
1697;Representative Andrew Murr
5567;Jarosław Wałęsa
5007;Piotr Borys
2926;Andrea Levy Soler
1705;Hadia Tajik
3728;Kjersti Stenseng
4750;Jens Stoltenberg
5652;Jonas Gahr Støre
5603;Expedito Netto
4138;Dr. Paulo César
4986;Thiago Peixoto
4351;João Lyra
4310;Guilherme Campos
5465;Deputado Marcelo Aguiar
2400;Deputado Átila Lins
1713;Uli Alda
2578;MEP Justina Vitkauskaitė Bernard
1715;Klaus Markussen
1233;Jadwiga Rotnicka
2192;Beatriz Escudero
1721;Deputado Cabo Daciolo
3420;Eamon Ryan
1272;Catherine Martin T.D.
5526;Devendra Fadnavis
2194;Ganesh Singh
3157;Rajiv Pratap Rudy
1728;Lea Wermelin
1730;Simonetta Rubinato
4152;Inge Hannemann
3922;Ken Paxton
4560;Ľubomír Galko
4927;Maximilian Oppelt
1737;Tomislav Karamarko
1739;Birgitta Ohlsson
4926;Erik Ullenhag
4710;Ivan Jakovčić
2733;Félix Mendonça Júnior
2317;Mark Helfrich
1752;Martin Mertens
2761;Peter Friedrich
1754;Lilianne Ploumen
879;Hans Spekman
2071;Verena Osgyan, MdL
1760;Rob Portman
4168;State Representative Jeffery Rezabek
1762;Harin Fernando
5138;Eran Wickramaratne
1765;Abhay Singh Chautala
5171;Ajay Singh Chautala
1859;Andreas Steppuhn
4094;Artur Mas
1769;Teo Nie Ching (张念群)
1772;Ramón Espinar
1776;María de Lourdes Santiago
1780;Alexander J. Herrmann
2278;Josef Muchitsch
1781;Chris Stephens MP Glasgow South West
1787;Hans-Josef Bracht
1792;Konrad Mizzi
4751;Chris Cardona
1794;Jörg Nobis
5844;Vuk Jeremić
5411;Gerben-Jan Gerbrandy
1975;Barry Gardiner
3546;Barbara Nowacka
2014;Grzegorz Napieralski
3775;Artur Dunin - Biuro Poselskie
4823;Tobias Volz
5424;Martin Rivoir
3527;Sabine Woelfle
3540;Pollyana Gama
1814;Fabio De Masi
3963;Ciro Nogueira
3770;Marta
5231;Johnny For Plymouth
1872;Neil Carmichael
2497;Scott Mann MP
1818;Johann Gudenus
2207;Eddie Ng Tien Chee 黄田志
4173;Stephen McPartland
4102;Mikheil Saakashvili
1828;David Coburn MEP
3798;Marcio Lacerda
1834;Jennifer Beck
3141;Declan J. O'Scanlon Jr.
3188;Flick Drummond
4640;Andrew Stephenson MP
2594;Denise Grimsley
3295;Richard Fuller
2101;Mike Weatherley MP
1837;State Representative Matt Fridy
3214;Bill Hightower for Alabama
3631;Iván Duque
4483;Pacho Santos
1841;Atilio Benedetti
3190;Édouard Philippe
1843;Anja Butschkau
4220;May-Britt Kattrup
4264;Ibrahim Baylan
5824;Volkan Baran MdL
1844;徐耀昌加油讚
2093;Jeremy Hunt
2225;Matt Hancock
4712;Gordon Ramsay MLA
1850;Phil Wilson MP for Sedgefield
1852;Tabib Michael Farrugia
3514;Rovana Plumb
1856;Jan Filip Libicki
2785;Jarosław Gowin
1857;Lee Yi Shyan
1967;Jessica Tan Soon Neo
2442;Lim Swee Say
1858;Ulrich Petzold
1860;Alois Gerig
2405;Светослав Малинов / Svetoslav Malinov
3085;Lars Adaktusson
3456;Gerhard Waschler
4608;Max Gibis, Mitglied des Landtags
5725;Anna Zaborska
4098;DELI Andor
2043;Michael Hofmann MdL
3418;Tőkés László Sajtóirodája
3383;Peter Gauweiler
3754;Jiří Pospíšil
3935;Astrid Wallmann
3394;Aldo Patriciello
3215;BARBARA MATERA
1966;Miroslav Mikolášik
2361;Tomáš Zdechovský v Evropském parlamentu
4056;Lojze Peterle
4446;Martin Neumeyer
5698;Pilar del Castillo
2392;Eduard Kukan
4229;Ádám Kósa Mep
2403;Arno Kompatscher
5571;Ivana Maletić
1869;Eduardo Accastello
2012;Washington Reis
763;George Eustice
1874;Jesse M. Fullington
3784;Angela McArdle
4947;Bill Weld
1876;Marita Ulvskog
1878;Rep. Debra Heffernan
4355;Enrique Reina
4655;Holger Stahlknecht
2539;Justin O'Donnell, Libertarian for Congress NH-2
4127;David Earl Williams III
1888;Elmar Nascimento
3928;José Luiz Penna
5287;Renata Polverini
1894;Kathalijne Buitenweg
1896;James Brokenshire
1900;Rogerio Castro Vázquez
1901;Max Hiegelsberger
3419;Christopher Pincher
1906;Cory Gardner
5383;Darryl Glenn
5604;John Wray
2734;Gerardo Morales
4320;David Templeman MLA
3967;Sybrand Buma
1914;Delegado Eder Mauro
2581;Denis Verdini
5403;Anna Finocchiaro
3060;Walter Tocci
5580;Sandra Zampa
1922;Senator Ricardo Lara
5840;Mark Garnier
1926;Sepp Müller
1019;Carol Shea-Porter
1247;Maggie Hassan
4031;Mike Eman
3011;Horacio Cartes
2840;Rosinha da Adefal
5780;Michael Boddenberg
2325;Daniel Caspary
2052;Siegfried Lorek
4371;Josef Oster
4375;Torbjörn Kartes
1934;Richard Bartsch
1940;Pat Quinn
3345;Deval Patrick
1942;Gina Parody
3408;Simón Gaviria Muñoz
4909;Vitor Lippi
1945;Sean Duffy
4451;Toño Martín del Campo
3025;Marco Weber, MdL
4702;Linda Teuteberg
5497;Daniel Föst
2983;Peter Habel
1953;Isabelle Melançon
4281;Kevin McCormick
5193;Dale Kerns for U.S. Senate
3738;Rep. Caleb Q. Dyer
5654;Joe Sweeney
1959;Arturo Duarte
2184;Ole Christensen - Ole EU
3562;Peter Hummelgaard Thomsen
1963;Alan García
2513;Adam Giles Aboriginal Affairs
5737;Mark Taylor MP - Member for Seven Hills
4900;Richard Colbeck
3712;Dr Maliki Osman
1969;Gürsel Tekin
3090;Álvaro Uribe Vélez
1985;Anandiben Patel
2898;Marco Enriquez-Ominami
2369;Jimmy Morales
3294;Manuel Zelaya R.
1992;Iris Rezende
5170;Maguito Vilela
